┏━━━━━━━━━━━━━┓
┃ LoCO@vegeta ┃
┗━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: no
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'fix_metrics' [seed: 4832]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=306.60s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=94.63s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/fix_metrics/training.ck']

[06-24@15:11] Epoch 259.0694: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.94% │ Loss: 0.001483 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0695: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.97% │ Loss: 0.001482 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0696: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.99% │ Loss: 0.001480 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0697: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.02% │ Loss: 0.001480 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0698: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.04% │ Loss: 0.001480 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0699: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.07% │ Loss: 0.001479 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0700: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.09% │ Loss: 0.001479 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0701: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.11% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0702: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.14% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0703: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.16% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0704: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.19% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0705: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.21% │ Loss: 0.001480 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0706: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.24% │ Loss: 0.001480 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0707: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.26% │ Loss: 0.001479 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0708: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.29% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0709: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.31% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0710: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.33% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0711: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.36% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0712: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.38% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0713: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.41% │ Loss: 0.001476 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0714: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.43% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0715: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.46% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0716: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.48% │ Loss: 0.001476 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0717: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.50% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0718: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.53% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0719: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.55% │ Loss: 0.001476 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0720: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.58% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0721: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.60% │ Loss: 0.001476 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0722: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.63% │ Loss: 0.001475 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0723: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.65% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0724: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.68% │ Loss: 0.001478 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0725: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.70% │ Loss: 0.001477 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0726: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.72% │ Loss: 0.001476 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0727: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.75% │ Loss: 0.001474 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0728: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.77% │ Loss: 0.001474 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0729: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.80% │ Loss: 0.001474 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0730: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.82% │ Loss: 0.001473 │ ↯:  2.33 step/s
[06-24@15:11] Epoch 259.0731: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.85% │ Loss: 0.001473 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0732: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.87% │ Loss: 0.001472 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0733: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.90% │ Loss: 0.001471 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0734: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.92% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0735: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.94% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0736: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.97% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0737: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  17.99% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0738: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.02% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0739: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.04% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0740: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.07% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0741: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.09% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0742: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.12% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0743: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.14% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0744: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.16% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0745: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.19% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0746: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.21% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0747: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.24% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0748: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.26% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0749: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.29% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0750: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.31% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0751: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.33% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0752: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.36% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0753: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.38% │ Loss: 0.001464 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0754: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.41% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0755: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.43% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0756: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.46% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0757: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.48% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0758: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.51% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0759: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.53% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0760: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.55% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0761: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.58% │ Loss: 0.001464 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0762: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.60% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0763: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.63% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0764: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.65% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0765: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.68% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0766: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.70% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0767: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.73% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0768: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.75% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0769: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.77% │ Loss: 0.001469 │ ↯:  2.34 step/s
[06-24@15:11] Epoch 259.0770: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.80% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0771: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.82% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0772: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.85% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0773: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.87% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0774: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.90% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0775: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.92% │ Loss: 0.001464 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0776: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.95% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0777: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.97% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0778: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  18.99% │ Loss: 0.001466 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0779: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.02% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0780: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.04% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0781: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.07% │ Loss: 0.001468 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0782: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.09% │ Loss: 0.001467 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0783: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.12% │ Loss: 0.001465 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0784: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.14% │ Loss: 0.001464 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0785: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.17% │ Loss: 0.001463 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0786: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.19% │ Loss: 0.001464 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0787: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.21% │ Loss: 0.001463 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0788: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.24% │ Loss: 0.001462 │ ↯:  2.34 step/s
[06-24@15:12] Epoch 259.0789: │█████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  19.26% │ Loss: 0.001461 │ ↯:  2.34 step/s
