┏━━━━━━━━━━━┓
┃ LoCO@bugo ┃
┗━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: all
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'loco_aug' [seed: 5520]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=286.54s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=92.21s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/loco_aug/training.ck']

[06-24@15:11] Epoch 228.0573: │██████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  13.99% │ Loss: 0.001892 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0574: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.01% │ Loss: 0.001895 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0575: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.04% │ Loss: 0.001895 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0576: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.06% │ Loss: 0.001896 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0577: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.09% │ Loss: 0.001898 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0578: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.11% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0579: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.14% │ Loss: 0.001903 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0580: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.16% │ Loss: 0.001902 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0581: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.18% │ Loss: 0.001901 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0582: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.21% │ Loss: 0.001903 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0583: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.23% │ Loss: 0.001904 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0584: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.26% │ Loss: 0.001906 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0585: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.28% │ Loss: 0.001903 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0586: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.31% │ Loss: 0.001904 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0587: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.33% │ Loss: 0.001903 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0588: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.36% │ Loss: 0.001902 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0589: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.38% │ Loss: 0.001900 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0590: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.40% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0591: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.43% │ Loss: 0.001900 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0592: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.45% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0593: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.48% │ Loss: 0.001898 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0594: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.50% │ Loss: 0.001900 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0595: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.53% │ Loss: 0.001901 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0596: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.55% │ Loss: 0.001901 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0597: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.58% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0598: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.60% │ Loss: 0.001897 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0599: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.62% │ Loss: 0.001896 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0600: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.65% │ Loss: 0.001896 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0601: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.67% │ Loss: 0.001895 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0602: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.70% │ Loss: 0.001895 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0603: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.72% │ Loss: 0.001892 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0604: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.75% │ Loss: 0.001890 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0605: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.77% │ Loss: 0.001890 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0606: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.79% │ Loss: 0.001893 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0607: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.82% │ Loss: 0.001890 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0608: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.84% │ Loss: 0.001892 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0609: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.87% │ Loss: 0.001891 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0610: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.89% │ Loss: 0.001893 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0611: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.92% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0612: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.94% │ Loss: 0.001897 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0613: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.97% │ Loss: 0.001897 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0614: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  14.99% │ Loss: 0.001898 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0615: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.01% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0616: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.04% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0617: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.06% │ Loss: 0.001899 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0618: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.09% │ Loss: 0.001897 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0619: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.11% │ Loss: 0.001901 │ ↯:  1.93 step/s
[06-24@15:11] Epoch 228.0620: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.14% │ Loss: 0.001902 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0621: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.16% │ Loss: 0.001902 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0622: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.19% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0623: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.21% │ Loss: 0.001901 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0624: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.23% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0625: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.26% │ Loss: 0.001896 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0626: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.28% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0627: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.31% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0628: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.33% │ Loss: 0.001901 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0629: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.36% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0630: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.38% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0631: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.41% │ Loss: 0.001898 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0632: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.43% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0633: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.45% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0634: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.48% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0635: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.50% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0636: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.53% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0637: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.55% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0638: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.58% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0639: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.60% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0640: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.62% │ Loss: 0.001898 │ ↯:  1.92 step/s
[06-24@15:11] Epoch 228.0641: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.65% │ Loss: 0.001897 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0642: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.67% │ Loss: 0.001898 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0643: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.70% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0644: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.72% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0645: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.75% │ Loss: 0.001899 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0646: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.77% │ Loss: 0.001902 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0647: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.80% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0648: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.82% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0649: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.84% │ Loss: 0.001900 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0650: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.87% │ Loss: 0.001898 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0651: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.89% │ Loss: 0.001901 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0652: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.92% │ Loss: 0.001902 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0653: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.94% │ Loss: 0.001905 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0654: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.97% │ Loss: 0.001905 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0655: │███████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  15.99% │ Loss: 0.001905 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0656: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.02% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0657: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.04% │ Loss: 0.001904 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0658: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.06% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0659: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.09% │ Loss: 0.001906 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0660: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.11% │ Loss: 0.001905 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0661: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.14% │ Loss: 0.001907 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0662: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.16% │ Loss: 0.001908 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0663: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.19% │ Loss: 0.001907 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0664: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.21% │ Loss: 0.001904 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0665: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.24% │ Loss: 0.001903 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0666: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.26% │ Loss: 0.001901 │ ↯:  1.92 step/s
[06-24@15:12] Epoch 228.0667: │████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  16.28% │ Loss: 0.001909 │ ↯:  1.92 step/s
